单词,条件,M1-1,無声化,M1-2,無声化,M1-3,無声化,F1-1,無声化,F1-2,無声化,F1-3,無声化,M2-1,無声化,M2-2,無声化,M2-3,無声化,M3-1,無声化,M3-2,無声化,M3-3,無声化,F2-1,無声化,F2-2,無声化,F2-3,無声化,F3-1,無声化,F3-2,無声化,F3-3,無声化
papaix,pa+p,pam,,pa+p,,pa+p,,pa+p,,pa+p,,pa+p,,pa+p,,pa+p,,pa+p,,pa+p,,pa+p,,pa+p,,pa+p,,pa+p,,pa+p,,无,,无,,pa+p,
paxtʰai,pax,pax,,pax,,pax,,pax,,pax,,pax,,pax,,pax,,pax,,pax,,pax,,pax,,pax,,pax,,pax,,pax,,pax,,pax,
paxarmaːr,pa+x,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,,pa+x,
pakaltʃʊːr,pa+k,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,,pa+k,
paklax,pak,pak,,pak,,pak,,pak,,pak,,pak,,pak,,pak,,pak,,pak,,pak,,pak,,pak,,pak,,pak,,pak,,pak,,pak,
pampar,pam,pam,,pam,,pam,,pam,,pam,,pam,,pam,,pam,,pam,,pam,,pam,,pam,,pam,,pam,,pam,,pam,,pam,,pam,
palar,pa+l,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,,pa+l,
palrax,pal,pal,,pal,,pal,,pal,,pal,,pal,,pal,,pal,,pal,,pal,,pal,,pal,,pal,,pal,,pal,,pal,,pal,,pal,
pasax,pa+s,pa+s,,pa+s,,pa+s,,pa+s,,pa+s,,pa+s,,pa+s,,pa+s,,pa+s,,pa+s,,pa+s,,pa+s,,pa+s,半,pa+s,半,pa+s,,pa+s,,pa+s,,pa+s,
pastak,pas,pas,,pas,,pas,,pas,,pas,,pas,,pas,,pas,,pas,,pas,,pas,,pax,,pas,,pas,半,pas,,pas,,pas,,pas,
patʰlax,patʰ,patʰ,,patʰ,,patʰ,,patʰ,,patʰ,,patʰ,全,patʰ,,patʰ,半,patʰ,,patʰ,,patʰ,,patʰ,,patʰ,半,patʰ,半,patʰ,,patʰ,,patʰ,,patʰ,
patʰatʰkal,"pa+tʰ ","pa+tʰ ",半,"pa+tʰ ",半,"pa+tʰ ",半,"pa+tʰ ",,"pa+tʰ ",,"pa+tʰ ",全,"pa+tʰ ",,"pa+tʰ ",,"pa+tʰ ",,"pa+tʰ ",,"pa+tʰ ",,"pa+tʰ ",,"pa+tʰ ",,"pa+tʰ ",半,"pa+tʰ ",,"pa+tʰ ",,"pa+tʰ ",,"pa+tʰ ",半
pætʲartʃʰɪn,pa+t,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,,pa+t,
patrax,pat,pat,,pat,,pat,,pat,,pat,,pat,,pat,,pat,,pat,,pat,,pat,,pat,,"pa+tʰ ",,pat,,pat,,pat,,pat,,pat,
patʃʰɪmtax,pa+tʃʰ,pa+tʃʰ,,pa+tʃʰ,,pa+tʃʰ,,pa+tʃʰ,,pa+tʃʰ,,pa+tʃʰ,,pa+tʃʰ,半,pa+tʃʰ,半,pa+tʃʰ,,pa+tʃʰ,,pa+tʃʰ,,pa+tʃʰ,,pa+tʃʰ,,pa+tʃʰ,,pa+tʃʰ,,pa+tʃʰ,,pa+tʃʰ,,pa+tʃʰ,
patʃʰlax,patʃʰ,patʃʰ,,patʃʰ,,patʃʰ,,patʃʰ,,patʃʰ,,patʃʰ,,patʃʰ,半,patʃʰ,半,patʃʰ,,patʰ,,patʃʰ,,patʰ,,patʃʰ,,patʃʰ,,patʃʰ,,patʃʰ,,patʃʰ,,patʃʰ,半
patʃaːx,"pa+tʃ ","pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",,"pa+tʃ ",
patʃlax,patʃ,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,,patʃ,
pajtʃix,paj,paj,,paj,,paj,,paj,,paj,,paj,,paj,,paj,,paj,,paj,,paj,,paj,,paj,,paj,,paj,,paj,,paj,,paj,
pajar,pa+j,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,,pa+j,
parax,pa+r,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,,pa+r,
partam,par,par,,par,,par,,par,,par,,par,,par,,par,,par,,par,,par,,par,,par,,par,,par,,par,,par,,par,
pǝntʰeː,pǝn,pǝn,,pǝn,,pǝn,,pǝn,,pǝn,,pǝn,,pǝn,,pǝn,,pǝn,,pǝn,,pǝn,,pǝn,,pan,,pǝn,,pǝn,,pǝn,,pǝn,,pǝn,
pǝnǝːn,pǝ+n,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,,pǝ+n,
pǝpǝix,pǝ+p,pǝm,,pǝm,,pǝm,,pǝ+p,,pǝ+p,,pǝ+p,,pǝ+p,,pǝ+p,,无,,pǝ+p,,pǝ+p,,pǝ+p,,pǝ+p,,无,,无,,pǝ+p,,无,,pǝ+p,
pǝpnǝx,pǝp,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,,pǝp,
pǝxlǝx,pǝx,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,,pǝx,
pǝxǝːn,pǝ+x,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,,pǝ+x,
pǝktʰǝrǝx,pǝk,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,,pǝk,
pǝmpǝix,pǝm,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,,pǝm,
pǝlǝk,pǝ+l,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,,pǝ+l,
pǝltʃʰǝːr,pǝl,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,,pǝl,
pǝsrǝk,pǝs,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,,pǝs,
pǝtʰǝk,pǝ+tʰ,pǝ+t,,pǝ+t,,pǝ+t,,pǝ+tʰ,,pǝ+tʰ,,pǝ+tʰ,,pǝ+tʰ,,pǝ+tʰ,,pǝ+tʰ,,pǝ+tʰ,,pǝ+tʰ,,pǝ+tʰ,,pǝ+tʰ,,pǝ+tʰ,,pǝ+tʰ,,pǝ+tʰ,,pǝ+tʰ,,pǝ+tʰ,半
pǝtʰrǝx,pǝtʰ,pǝtʰ,,pǝtʰ,,pǝtʰ,,pǝtʰ,,pǝtʰ,,pǝtʰ,,pǝtʰ,,pǝtʰ,,pǝtʰ,,pǝtʰ,,pǝtʰ,,pǝtʰ,,pǝt,,pǝt,,pǝt,,pǝtʰ,,pǝtʰ,,pǝtʰ,半
pǝtʃʰtʰeː,pǝtʃʰ,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,,pǝtʃʰ,
pǝjlǝx,pǝj,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,,pǝj,
pǝjǝːn,pǝ+j,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,,pǝ+j,
pǝrpiːx,pǝr,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,,pǝr,
pǝrǝːt,pǝ+r,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,,pǝ+r,
pintrjaː,pin,pi+t,,pin,,pin,,pin,,pin,,pin,,pin,,pin,,pin,,pin,,pin,,pin,,pin,,pin,,pin,,pin,,pin,,pin,
pimwaː,pim,pim,,pim,,pim,,pim,,pim,,pim,,pim,,pim,,pim,,pim,,pim,,pim,,pim,,pim,,pim,,pim,,pim,,pim,
pilǝk,pi+l,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,,pi+l,
pɪlxax,"pɪl ","pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",,"pɪl ",
piʃrǝx,piʃ,piʃ,,piʃ,,piʃ,,piʃ,,piʃ,,piʃ,,piʃ,,piʃ,,piʃ,,piʃ,,piʃ,全,piʃ,,piʃ,,piʃ,,piʃ,,piʃ,,piʃ,,piʃ,
piʃilkaːl,pi+ʃ,pi+ʃ,,pi+ʃ,,pi+ʃ,,pi+ʃ,,pi+ʃ,,pi+ʃ,,pi+ʃ,,pi+ʃ,,pi+ʃ,,pi+ʃ,,pi+ʃ,,piʃ,全,pi+ʃ,,pi+ʃ,,pi+ʃ,,pi+ʃ,,pi+ʃ,,pi+ʃ,
pitʰuː,pi+tʰ,pi+tʰ,,pi+tʰ,,pi+tʰ,,pi+tʰ,,pi+tʰ,,pi+tʰ,,pi+tʰ,,pi+tʰ,,pi+tʰ,,pi+tʰ,,pi+tʰ,半,pi+tʰ,全,pi+tʰ,,pi+tʰ,,pi+tʰ,,pi+tʰ,,pi+tʰ,,pi+tʰ,
pitʰkiː,pitʰ,pi+tʰ,,pitʰ,,pitʰ,,pitʰ,,pitʰ,,pitʰ,,pitʰ,,pitʰ,,pitʰ,,pi+tʰ,全,pitʰ,,pitʰ,,pitʰ,,pitʰ,,pitʰ,,pitʰ,,pitʰ,,pitʰ,半
pitnʊːs,pit,pit,,pit,,pit,,pit,,pit,,pit,,pit,,pit,,pit,,pit,,pit,,pit,,pit,,pit,,pit,,pit,,pit,,pit,
pɪtʊː,pɪ+t,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,,pɪ+t,
pɪtʃʰxan,pɪtʃʰ,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,,pɪtʃʰ,
pitʃʰik,pi+tʃʰ,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,,pi+tʃʰ,
pitʃir,pi+tʃ,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,,pi+tʃ,
pitʃrʊː,pitʃ,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,,pitʃ,
pɪrʊː,pɪ+r,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,,pɪ+r,
pɪrlak,pɪr,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,,pɪr,
pɔntʰkɔr,pɔn,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,,pɔn,
pɔwɔix,pɔ+w,pɔm,,pɔ+w,,pɔ+w,,pɔ+w,,pɔ+w,,pɔ+w,,pɔ+w,,pɔ+w,,pɔ+w,,pɔ+w,,pɔ+w,,pɔ+w,,无,,无,,无,,pɔ+w,,无,,pɔ+w,
pɔwkɔnɔx,pɔw,pɔw,,pɔw,,pɔw,,pɔw,,pɔw,,pɔw,,pɔw,,pɔw,,pɔw,,pɔw,,pɔw,,pɔw,,无,,pɔw,,无,,pɔw,,pɔw,,pɔw,
pœxtʰɔx,pœx,pœx,,pœx,,pœx,,pœx,,pœx,,pœx,,pœx,,pœx,,pœx,,pœx,,pœx,,pœx,,pœx,,pœx,,pœx,,pœx,,pœx,,pœx,
pœxʲirtʰɔl,pœ+x,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,,pœ+x,
pœkʲɔn,pœ+k,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,,pœ+k,
pɔktʃʰlɔx,pɔk,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,,pɔk,
pɔmpkɔr,pɔm,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,,pɔm,
pɔlmɔːr,pɔl,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,,pɔl,
pœlʲɔx,pœ+l,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,,pœ+l,
pɔsɔː,pɔ+s,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,,pɔ+s,
pɔslɔk,pɔs,pɔs,,pɔs,,pɔs,,pɔs,,pɔs,,pɔs,,pɔs,,pɔs,,pɔs,,pɔs,,pɔs,,pɔs,,pɔs,半,pɔs,,pɔs,,pɔs,,pɔs,,pɔs,
pɔʃɔk,pɔ+ʃ,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,,pɔ+ʃ,全
pɔtʰɔk,pɔ+tʰ,pʊ+tʰ,,pɔ+tʰ,,pɔ+tʰ,,pɔ+tʰ,,pɔ+tʰ,,pɔ+tʰ,,pɔ+tʰ,,pɔ+tʰ,,pɔ+tʰ,全,pɔ+tʰ,,pɔ+tʰ,,pɔ+tʰ,,pɔ+tʰ,,pɔ+tʰ,半,pɔ+tʰ,,pɔ+tʰ,,pɔ+tʰ,半,pɔ+tʰ,
pɔtɔx,pɔ+t,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,,pɔ+t,
pɔtlɔk,pɔt,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,,pɔt,
pɔrɔːn,pɔ+r,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,,pɔ+r,
pɔrlɔx,pɔr,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,,pɔr,
pɔŋxkɔr,pɔŋ,pɔŋ,,pɔŋ,,pɔŋ,,pɔŋ,,pɔŋ,,pɔŋ,,pɔx,,pɔŋ,,pɔŋ,,pɔŋ,,pɔŋ,,pɔŋ,,pɔŋ,,pɔŋ,,pɔŋ,,pɔŋ,,pɔŋ,,pɔŋ,
pʊpkanax,pʊp,pʊ+p,,pʊp,,pʊp,,pʊp,,pʊp,,pʊp,,pʊp,,pʊp,,pʊp,,pʊp,,pʊp,,pʊp,,无,,pʊp,,无,,pʊp,,pʊp,,pʊp,
pʊxʲantal,pʊ+x,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,,pʊ+x,
pʊxʲnax,pʊx,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,,pʊx,
pʊkʊiwtʃʰ,pʊ+k,pʊ+k,,pʊ+k,,pʊ+k,,pʊ+k,,pʊ+k,,pʊ+k,,pʊ+k,,pʊ+k,,pʊ+k,,pʊ+k,,无,,pʊ+k,,无,,pʊ+k,,pʊ+k,,pʊ+k,,pʊ+k,,pʊ+k,
pʊklax,pʊk,pʊk,,pʊk,,pʊk,,pʊk,,pʊk,,pʊk,,pʊx,,pʊk,,pʊk,,pʊk,,pʊk,,pʊk,,pʊk,,pʊk,,pʊk,,pʊk,,pʊk,,pʊk,
pʊmpaix,pʊm,pʊm,,pʊm,,pʊm,,pʊm,,pʊm,,pʊm,,pʊm,,pʊm,,pʊm,,pʊm,,pʊm,,pʊm,,pʊm,,pɔm,,pʊm,,pʊm,,pʊm,,pʊm,
pʊlaːx,pʊ+l,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,,pʊ+l,
pʊlʃlax,pʊl,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,,pʊl,
pʊsnʲax,pʊs,pɔs,,pʊs,,pʊs,,pʊs,,pʊs,,pʊs,,pɔk,,pʊs,,pʊs,,pʊs,,pʊs,,pʊs,,pɔs,半,pʊs,,pʊs,,pʊs,,pʊs,,pʊs,
pʊsat,pʊ+s,pʊ+s,,pʊ+s,,pʊ+s,,pʊ+s,,pʊ+s,,pʊ+s,,pɔ+s,,pʊ+s,,pʊ+s,,pʊ+s,,pʊ+s,,pɔ+s,,pɔ+s,,pʊ+s,,pʊ+s,,pʊ+s,,pʊ+s,,pʊ+s,
pʊʃʊː,pʊ+ʃ,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,,pʊ+ʃ,
pʊtʰlax,pʊtʰ,pʊtʰ,,pʊtʰ,,pʊtʰ,,pʊtʰ,,pʊtʰ,,pʊtʰ,,pʊtʰ,,pʊtʰ,,pʊtʰ,,pʊtʰ,,pʊtʰ,,pʊtʰ,,pʊt,,pʊtʰ,全,pʊtʰ,,pʊtʰ,,pʊtʰ,,pʊtʰ,
pʊtʰarxai,pʊ+tʰ,pʊ+tʰ,,pʊ+tʰ,,pʊ+tʰ,,pʊ+tʰ,,pʊ+tʰ,,pʊ+tʰ,,pʊ+tʰ,,pʊ+tʰ,半,pʊ+tʰ,半,pʊ+tʰ,,pʊ+tʰ,,pʊ+tʰ,,pʊ+tʰ,,pʊ+tʰ,全,pʊ+tʰ,,pʊ+tʰ,,pʊ+tʰ,,pʊ+tʰ,半
pʊtaː,pʊ+t,pʊ+t,,pʊ+t,,pʊ+t,,pʊ+t,,pʊ+t,,pʊ+t,,pʊ+t,,pʊ+t,,pʊ+t,,pʊ+t,,pʊ+t,,pʊ+t,,pʊ+t,半,pʊ+t,,pʊ+t,,pʊ+t,,pʊ+t,,pʊ+t,
pʊtmal,pʊt,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,,pʊt,
pʊtʃʰaːx,pʊ+tʃʰ,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,半,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,,pʊ+tʃʰ,
pʊtʃʰlax,pʊtʃʰ,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,全,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,,pʊtʃʰ,
pʊtʃar,pʊ+tʃ,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,,pʊ+tʃ,
pʊtʃkai,pʊtʃ,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,,pʊtʃ,
pʊjantʰaɪ,pʊ+j,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,,pʊ+j,
pʊrkaːs,pʊr,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,,pʊr,
