人	重	元音	无声化	无声化（二进制）	音节（说的）	音节（预期）	词	前辅音（预期）	後辅音（预期）	前辅音（说的）	後辅音（说的）	笔记	怎么办？	Exclude
F1	1	ǝ		FALSE	xǝ+m	xǝ+m	xǝmǝːx	x	+m	x	+m			
F1	1	ǝ		FALSE	xǝl	xǝl	xǝlwǝr	x	l	x	l			
F1	1	ǝ		FALSE	xǝ+l	xǝ+l	xǝlǝx	x	+l	x	+l			
F1	1	ǝ		FALSE	xǝ+s	xǝ+s	xǝsǝklǝx	x	+s	x	+s			
F1	1	ǝ		FALSE	xǝ+ʃ	xǝ+ʃ	xǝʃiktʰǝn	x	+ʃ	x	+ʃ			
F1	1	ǝ		FALSE	xǝʃ	xǝʃ	xǝʃkǝːr	x	ʃ	x	ʃ			
F1	1	ǝ		FALSE	xǝtʰ	xǝtʰ	xǝtʰrǝx	x	tʰ	x	tʰ			
F1	1	ǝ		FALSE	xǝ+tʰ	xǝ+tʰ	xǝtʰǝrxeː	x	+tʰ	x	+tʰ			
F1	1	ǝ		FALSE	xǝ+t	xǝ+t	xǝtuːl	x	+t	x	+t			
F1	1	ǝ		FALSE	xǝt	xǝt	xǝtxǝn	x	t	x	t			
F1	1	ǝ		FALSE	xǝtʃʰ	xǝtʃʰ	xǝtʃʰnǝːn	x	tʃʰ	x	tʃʰ			
F1	1	ǝ		FALSE	xǝ+tʃʰ	xǝ+tʃʰ	xǝtʃʰuː	x	+tʃʰ	x	+tʃʰ			
F1	1	ǝ		FALSE	xǝ+tʃ	xǝ+tʃ	xǝtʃǝːt	x	+tʃ	x	+tʃ			
F1	1	ǝ		FALSE	xǝ+r	xǝ+r	xǝ̱rǝkteː	x	+r	x	+r			
F1	1	ǝ		FALSE	xǝr	xǝr	xǝrtʃʰim	x	r	x	r			
F1	1	ǝ		FALSE	xǝŋ	xǝŋ	xǝŋkǝrǝk	x	ŋ	x	ŋ			
F1	1	ɪ		FALSE	xɪ+n	xɪ+n	xɪnɐmkæː	x	+n	x	+n			
F1	1	ɪ		FALSE	xɪ+x	xɪ+x	xɪxɐx	x	+x	x	+x			
F1	1	ɪ		FALSE	xɪx	xɪx	xɪxlɐk	x	x	x	x			
F1	1	ɪ		FALSE	xɪm	xɪm	xɪmrɐl	x	m	x	m			
F1	1	i		FALSE	xi+l	xi+l	xilǝŋ	x	+l	x	+l			
F1	1	ɪ		FALSE	xɪl	xɪl	xɪlwɐr	x	l	x	l			
F1	1	ɪ		FALSE	xɪ+s	xɪ+s	xɪsɐː	x	+s	x	+s			
F1	1	ɪ		FALSE	xɪ+tʰ	xɪ+tʰ	xɪtʰɐt	x	+tʰ	x	+tʰ			
F1	1	ɪ		FALSE	xɪ+t	xɪ+t	xɪtɐx	x	+t	x	+t	space character		
F1	1	ɪ		FALSE	xɪt	xɪt	xɪtlɐk	x	t	x	t			
F1	1	i		FALSE	xi+tʃʰ	xi+tʃʰ	xitʃʰǝːl	x	+tʃʰ	x	+tʃʰ			
F1	1	i		FALSE	xitʃʰ	xitʃʰ	xitʃʰtʰeː	x	tʃʰ	x	tʃʰ			
F1	1	ɪ		FALSE	xɪtʃ	xɪtʃ	xɪtʃkɐːr	x	tʃ	x	tʃ			
F1	1	i		FALSE	xi+tʃ	xi+tʃ	xitʃik	x	+tʃ	x	+tʃ			
F1	1	i		FALSE	xir	xir	xirtʰeː	x	r	x	r			
F1	1	i		FALSE	xi+r	xi+r	xirǝːn	x	+r	x	+r			
F1	1	ɪ		FALSE	xɪŋ	xɪŋ	xɪŋkɐn	x	ŋ	x	ŋ			
F1	1	ɔ		FALSE	xɔ+n	xɔ+n	xɔnɔx	x	+n	x	+n			
F1	1	ɔ		FALSE	xɔn	xɔn	xɔntʃɪx	x	n	x	n			
F1	1	ɔ		FALSE	xɔw	xɔw	xɔwlɔx	x	w	x	w			
F1	1	ɔ		FALSE	xɔ+w	xɔ+w	xɔwɔr	x	+w	x	+w			
F1	1	œ		FALSE	xœxʲ	xœxʲ	xœxʲrɔl	x	xʲ	x	xʲ			
F1	1	ɔ		FALSE	xɔk	xɔk	xɔkʃɪl	x	k	x	k			
F1	1	ɔ		FALSE	xɔ+k	xɔ+k	xɔkɔs	x	+k	x	+k			
F1	1	ɔ		FALSE	xɔm	xɔm	xɔmxœː	x	m	x	m			
F1	1	ɔ		FALSE	xɔ+m	xɔ+m	xɔmɔːl	x	+m	x	+m			
F1	1	ɔ		FALSE	xɔl	xɔl	xɔltɔx	x	l	x	l			
F1	1	œ		FALSE	xœ+l	xœ+l	xœlʲɔx	x	+l	x	+l	space character		
F1	1	ɔ		FALSE	xɔs	xɔs	xɔslɔl	x	s	x	s			
F1	1	ɔ		FALSE	xɔ+s	xɔ+s	xɔsɔːr	x	+s	x	+s			
F1	1	ɔ		FALSE	xɔ+ʃ	xɔ+ʃ	xɔʃʊːtʃʰ	x	+ʃ	x	+ʃ			
F1	1	ɔ		FALSE	xɔtʰ	xɔtʰ	xɔtʰlɔːr	x	tʰ	x	tʰ			
F1	1	ɔ		FALSE	xɔ+tʰ	xɔ+tʰ	xɔtʰɔtʃʰ	x	+tʰ	x	+tʰ			
F1	1	ɔ		FALSE	xɔ+t	xɔ+t	xɔtɔːt	x	+t	x	+t			
F1	1	ɔ		FALSE	xɔtʃʰ	xɔtʃʰ	xɔtʃʰrɔx	x	tʃʰ	x	tʃʰ			
F1	1	ɔ		FALSE	xɔ+tʃ	xɔ+tʃ	xɔtʃɪktɔx	x	+tʃ	x	+tʃ			
F1	1	ɔ		FALSE	xɔtʃ	xɔtʃ	xɔtʃkɔr	x	tʃ	x	tʃ			
F1	1	ɔ		FALSE	xɔ+j	xɔ+j	xɔjɔrtʊkɐːr	x	+j	x	+j			
F1	1	ɔ		FALSE	xɔr	xɔr	xɔrxœː	x	r	x	r			
F1	1	ɔ		FALSE	xɔ+r	xɔ+r	xɔrɔː	x	+r	x	+r			
F1	1	ɔ		FALSE	xɔn	xɔŋ	xɔŋʃɔːr	x	ŋ	x	n			
F1	1	ʊ		FALSE	xʊ+n	xʊ+n	xʊnʲɐːs	x	+n	x	+n			
F1	1	ʊ		FALSE	xʊn	xʊn	xʊntɐk	x	n	x	n			
F1	1	ʊ		FALSE	xʊŋ	xʊŋ	xʊŋkɐrlɐx	x	ŋ	x	ŋ			
F1	1	ʊ		FALSE	xʊw	xʊw	xʊwxæː	x	w	x	w			
F1	1	ʊ		FALSE	xʊ+w	xʊ+w	xʊwɐːx	x	+w	x	+w			
F1	1	ʊ		FALSE	xʊk	xʊk	xʊktʃʰɪx	x	k	x	k			
F1	1	ʊ		FALSE	xʊ+k	xʊ+k	xʊkɐrxæː	x	+k	x	+k			
F1	1	ʊ		FALSE	xʊm	xʊm	xʊmxʲɐx	x	m	x	m			
F1	1	œ		FALSE	xœ+m	xœ+m	xʊmʲɐx	x	+m	x	+m			
F1	1	ʊ		FALSE	xʊl	xʊl	xʊlkɐi	x	l	x	l			
F1	1	ʊ		FALSE	xʊ+l	xʊ+l	xʊlɐntʃʰ	x	+l	x	+l			
F1	1	ʊ		FALSE	xʊ+s	xʊ+s	xʊsɐx	x	+s	x	+s			
F1	1	ʊ		FALSE	xʊs	xʊs	xʊsrɐŋ	x	s	x	s			
F1	1	ʊ		FALSE	xʊ+t	xʊ+t	xʊtɐl	x	+t	x	+t			
F1	1	ʊ		FALSE	xʊt	xʊt	xʊtkæː	x	t	x	t			
F1	1	ʊ		FALSE	xʊtʰ	xʊtʰ	xʊtʰkɐx	x	tʰ	x	tʰ			
F1	1	ʊ		FALSE	xʊ+tʰ	xʊ+tʰ	xʊtʰɐk	x	+tʰ	x	+tʰ			
F1	1	ʊ		FALSE	xʊ+tʃʰ	xʊ+tʃʰ	xʊtʃʰɐx	x	+tʃʰ	x	+tʃʰ			
F1	1	ʊ		FALSE	xʊtʃʰ	xʊtʃʰ	xʊtʃʰlɐk	x	tʃʰ	x	tʃʰ			
F1	1	ʊ		FALSE	xʊ+tʃ	xʊ+tʃ	xʊtʃɪrlɐx	x	+tʃ	x	+tʃ			
F1	1	ʊ		FALSE	xʊtʃ	xʊtʃ	xʊtʃkɐr	x	tʃ	x	tʃ			
F1	1	ʊ		FALSE	xʊ+j	xʊ+j	xʊjɐkt	x	+j	x	+j			
F1	1	ʊ		FALSE	xʊr	xʊr	xʊrtɐtʃʰ	x	r	x	r			
F1	1	ʊ		FALSE	xʊ+r	xʊ+r	xʊrɐk	x	+r	x	+r			
F1	1	o		FALSE	xon	xon	xonkoːl	x	n	x	n			
F1	1	o		FALSE	xo+n	xo+n	xonok	x	+n	x	+n			
F1	1	o		FALSE	xo+w	xo+w	xowoː	x	+w	x	+w			
F1	1	o		FALSE	xow	xow	xowskor	x	w	x	w			
F1	1	o		FALSE	xo+x	xo+x	xoxomtok	x	+x	x	+x			
F1	1	o		FALSE	xox	xox	xoxrox	x	x	x	x			
F1	1	o		FALSE	xok	xok	xoktʃix	x	k	x	k			
F1	1	o		FALSE	xom	xom	xomrok	x	m	x	m			
F1	1	o	全	TRUE	xo+m	xo+m	xomuːs	x	+m	x	+m			
F1	1	o		FALSE	xol	xol	xoltox	x	l	x	l			
F1	1	o		FALSE	xo+l	xo+l	xolostʰeː	x	+l	x	+l			
F1	1	o		FALSE	xo+s	xo+s	xosortox	x	+s	x	+s			
F1	1	o		FALSE	xo+ʃ	xo+ʃ	xoʃix	x	+ʃ	x	+ʃ			
F1	1	o		FALSE	xoʃ	xoʃ	xoʃtʰol	x	ʃ	x	ʃ			
F1	1	o		FALSE	xotʰ	xotʰ	xotʰlox	x	tʰ	x	tʰ			
F1	1	o		FALSE	xo+tʰ	xo+tʰ	xotʰolwor	x	+tʰ	x	+tʰ			
F1	1	o		FALSE	xo+t	xo+t	xotolkoːn	x	+t	x	+t			
F1	1	o		FALSE	xot	xot	xotlol	x	t	x	t			
F1	1	o		FALSE	xor	xor	xorwox	x	r	x	r			
F1	1	o		FALSE	xo+r	xo+r	xoroŋko	x	+r	x	+r			
F1	1	o		FALSE	xoŋ	xoŋ	xoŋkon	x	ŋ	x	ŋ			
F1	1	u		FALSE	xun	xun	xunttʰeː	x	n	x	n			
F1	1	u		FALSE	xuw	xuw	xuwrǝx	x	w	x	w			
F1	1	u		FALSE	xu+w	xu+w	xuwǝrlǝx	x	+w	x	+w			
F1	1	u		FALSE	xu+x	xu+x	xuxǝː	x	+x	x	+x			
F1	1	u		FALSE	xuk	xuk	xuktkǝr	x	k	x	k			
F1	1	u		FALSE	xu+m	xu+m	xumǝl	x	+m	x	+m			
F1	1	u		FALSE	xum	xum	xumtʃil	x	m	x	m			
F1	1	u		FALSE	xu+l	xu+l	xulǝːx	x	+l	x	+l			
F1	1	u		FALSE	xul	xul	xulxkǝr	x	l	x	l			
F1	1	u		FALSE	xus	xus	xuslǝŋ	x	s	x	s			
F1	1	u		FALSE	xu+s	xu+s	xusǝx	x	+s	x	+s			
F1	1	u		FALSE	xu+t	xu+t	xutǝr	x	+t	x	+t			
F1	1	u		FALSE	xu+tʃʰ	xu+tʃʰ	xutʃʰirteː	x	+tʃʰ	x	+tʃʰ			
F1	1	u		FALSE	xutʃʰ	xutʃʰ	xutʃʰlǝx	x	tʃʰ	x	tʃʰ			
F1	1	u		FALSE	xu+tʃ	xu+tʃ	xutʃuː	x	+tʃ	x	+tʃ			
F1	1	u		FALSE	xur	xur	xurkǝːx	x	r	x	r			
F1	1	u		FALSE	xu+r	xu+r	xurǝː	x	+r	x	+r			
F1	1	u		FALSE	xuŋ	xuŋ	xuŋxix	x	ŋ	x	ŋ			
F1	1	a		FALSE	kɐ+n	kɐ+n	kɐnɐltʃɐx	k	+n	k	+n			
F1	1	a		FALSE	kɐn	kɐn	kɐntʃɐɡ	k	n	k	n			
F1	1	a		FALSE	kɐn	kɐŋ	kɐŋsrɐx	k	ŋ	k	n			
F1	1	a	全	TRUE	kɐw	kɐw	kɐwʃkæː	k	w	k	w			
F1	1	a		FALSE	kɐ+w	kɐ+w	kɐwɐl	k	+w	k	+w			
F1	1	a		FALSE	kɐ+x	kɐ+x	kɐxɐitʃʰɪ n	k	+x	k	+x	space character		
F1	1	a		FALSE	kɐm	kɐm	kɐmnɐx	k	m	k	m			
F1	1	a		FALSE	kɐl	kɐl	kɐltʃʊː	k	l	k	l			
F1	1	a		FALSE	kɐ+l	kɐ+l	kɐlʊː	k	+l	k	+l			
F1	1	a		FALSE	kɐs	kɐs	kɐslɐx	k	s	k	s			
F1	1	a		FALSE	kɐ+s	kɐ+s	kɐsɐl	k	+s	k	+s			
F1	1	a		FALSE	kɐʃ	kɐʃ	kɐʃlɐx	k	ʃ	k	ʃ			
F1	1	a		FALSE	kɐ+ʃ	kɐ+ʃ	kɐʃʊːn	k	+ʃ	k	+ʃ			
F1	1	a		FALSE	kɐ+t	kɐ+t	kɐtuːr	k	+t	k	+t			
F1	1	a		FALSE	kɐt	kɐt	kɐtrɐk	k	t	k	t			
F1	1	a	全	TRUE	kɐtʰ	kɐtʰ	kɐtʰlɐx	k	tʰ	k	tʰ			
F1	1	a		FALSE	kɐ+tʃʰ	kɐ+tʃʰ	kɐtʃʰɐː	k	+tʃʰ	k	+tʃʰ			
F1	1	a		FALSE	kɐ+tʃ	kɐ+tʃ	kɐtʃɐrlɐx	k	+tʃ	k	+tʃ			
F1	1	a		FALSE	kɐr	kɐr	kɐrkɐx	k	r	k	r			
F1	1	a		FALSE	kɐ+r	kɐ+r	kɐrɐl	k	+r	k	+r			
F1	1	ǝ		FALSE	kǝn	kǝn	kǝntǝx	k	n	k	n			
F1	1	ǝ		FALSE	kǝ+n	kǝ+n	kǝnǝn	k	+n	k	+n			
F1	1	ǝ		FALSE	kǝn	kǝŋ	kǝŋsrǝx	k	ŋ	k	n			
F1	1	ǝ		FALSE	kǝw	kǝw	kǝwʃiːx	k	w	k	w			
F1	1	ǝ		FALSE	kǝ+w	kǝ+w	kǝwǝl	k	+w	k	+w			
F1	1	ǝ		FALSE	kǝ+x	kǝ+x	kǝxǝx	k	+x	k	+x			
F1	1	ǝ		FALSE	kǝx	kǝx	kǝxlǝːr	k	x	k	x			
F1	1	ǝ		FALSE	kǝ+k	kǝ+k	kǝkǝːrǝx	k	+k	k	+k			
F1	1	ǝ		FALSE	NA	kǝk	kǝktǝx	k	k	NA	NA			
F1	1	ǝ		FALSE	kǝm	kǝm	kǝmʃix	k	m	k	m			
F1	1	ǝ		FALSE	kǝ+l	kǝ+l	kǝlǝx	k	+l	k	+l			
F1	1	ǝ		FALSE	xǝl	kǝl	kǝltʃʰǝx	k	l	x	l			
F1	1	ǝ		FALSE	kǝ+s	kǝ+s	kǝsǝr	k	+s	k	+s			
F1	1	ǝ		FALSE	kǝs	kǝs	kǝskǝːx	k	s	k	s			
F1	1	ǝ		FALSE	kǝ+ʃ	kǝ+ʃ	kǝʃuːn	k	+ʃ	k	+ʃ			
F1	1	ǝ		FALSE	kǝtʰ	kǝtʰ	kǝtʰlǝx	k	tʰ	k	tʰ			
F1	1	ǝ		FALSE	kǝt	kǝt	kǝtkǝr	k	t	k	t			
F1	1	ǝ		FALSE	kǝ+t	kǝ+t	kǝtǝs	k	+t	k	+t			
F1	1	ǝ		FALSE	kǝ+tʃ	kǝ+tʃ	kǝtʃik	k	+tʃ	k	+tʃ			
F1	1	ǝ		FALSE	kǝ+j	kǝ+j	kǝjuːrǝx	k	+j	k	+j			
F1	1	ǝ		FALSE	kǝr	kǝr	kǝrtʃʰlǝx	k	r	k	r			
F1	1	ǝ		FALSE	kǝ+r	kǝ+r	kǝrǝl	k	+r	k	+r			
F1	1	i		FALSE	kiŋ	kiŋ	kiŋʃix	k	ŋ	k	ŋ			
F1	1	i		FALSE	kin	kin	kintʃlǝx	k	n	k	n			
F1	1	ɪ		FALSE	kɪ+l	kɪ+l	kɪlɐltʃɐx	k	+l	k	+l			
F1	1	ɪ		FALSE	kɪl	kɪl	kɪlkɐr	k	l	k	l			
F1	1	i		FALSE	kiʃ	kiʃ	kiʃkǝx	k	ʃ	k	ʃ			
F1	1	i		FALSE	kir	kir	kirxæː	k	r	k	r			
F1	1	ɔ		FALSE	kɔn	kɔŋ	kɔŋʃɪx	k	ŋ	k	n			
F1	1	ɔ		FALSE	kɔn	kɔn	kɔntʃɔix	k	n	k	n			
F1	1	ɔ		FALSE	kɔw	kɔw	kɔwkɔnɔx	k	w	k	w			
F1	1	ɔ		FALSE	kɔ+w	kɔ+w	kɔwɔr	k	+w	k	+w			
F1	1	ɔ		FALSE	NA	kɔx	kɔxlɔx	k	x	NA	NA			
F1	1	ɔ		FALSE	kɔk	kɔk	kɔktʃʰ ɔː	k	k	k	k	space character		
F1	1	ɔ		FALSE	kɔm	kɔm	kɔmtɔx	k	m	k	m			
F1	1	ɔ		FALSE	kɔ+l	kɔ+l	kɔlɔx	k	+l	k	+l			
F1	1	ɔ		FALSE	kɔ+t	kɔ+t	kɔtɔix	k	+t	k	+t			
F1	1	ɔ		FALSE	kɔtʃʰ	kɔtʃʰ	kɔtʃʰlɔl	k	tʃʰ	k	tʃʰ			
F1	1	ɔ		FALSE	kɔtʃ	kɔtʃ	kɔtʃkɔr	k	tʃ	k	tʃ			
F1	1	ɔ		FALSE	kɔ+tʃ	kɔ+tʃ	kɔtʃɪːx	k	+tʃ	k	+tʃ			
F1	1	ɔ		FALSE	kɔ+j	kɔ+j	kɔjɔmsɔk	k	+j	k	+j			
F1	1	œ		FALSE	kœrʲ	kœrʲ	kœrʲlɔx	k	rʲ	k	rʲ			
F1	1	ɔ		FALSE	kɔ+r	kɔ+r	kɔrɔɪx	k	+r	k	+r			
F1	1	ʊ		FALSE	kʊ+n	kʊ+n	kʊnʲɐx	k	+n	k	+n			
F1	1	ʊ		FALSE	kʊn	kʊŋ	kʊŋʃɪx	k	ŋ	k	n			
F1	1	ʊ		FALSE	kʊw	kʊw	kʊwtʃʰʊːr	k	w	k	w			
F1	1	ʊ		FALSE	kʊ+wʲ	kʊ+wʲ	kʊwʲʊːlɐx	k	+wʲ	k	+wʲ			
F1	1	ʊ		FALSE	kʊl	kʊl	kʊlkɐrɐx	k	l	k	l			
F1	1	ʊ		FALSE	kʊ+ʃ	kʊ+ʃ	kʊʃɪltʃɐx	k	+ʃ	k	+ʃ			
F1	1	ʊ		FALSE	kʊʃ	kʊʃ	kʊʃwɐltʃɐx	k	ʃ	k	ʃ			
F1	1	ʊ		FALSE	kʊ+tʰ	kʊ+tʰ	kʊtʰɐl	k	+tʰ	k	+tʰ			
F1	1	ʊ		FALSE	kʊtʰ	kʊtʰ	kʊtʰrɐx	k	tʰ	k	tʰ			
F1	1	ʊ		FALSE	kʊ+t	kʊ+t	kʊtɐmtʃ	k	+t	k	+t			
F1	1	ʊ		FALSE	kʊ+tʃʰ	kʊ+tʃʰ	kʊtʃʰɐːt	k	+tʃʰ	k	+tʃʰ			
F1	1	ʊ		FALSE	kʊtʃʰ	kʊtʃʰ	kʊtʃʰtʊkɐːr	k	tʃʰ	k	tʃʰ			
F1	1	ʊ		FALSE	kʊj	kʊj	kʊjtɐl	k	j	k	j			
F1	1	ʊ		FALSE	kʊ+j	kʊ+j	kʊjɐx	k	+j	k	+j			
F1	1	ʊ		FALSE	kʊr	kʊ+r	kʊrɪːlɐx	k	+r	k	r			
F1	1	ʊ		FALSE	kʊr	kʊr	kʊrwʊːl	k	r	k	r			
F1	1	o		FALSE	kon	kon	kontʃuːr	k	n	k	n			
F1	1	o		FALSE	kox	ko+x	koxiːtǝx	k	+x	k	x			
F1	1	o		FALSE	ko+l	ko+l	koliːx	k	+l	k	+l			
F1	1	o		FALSE	kol	kol	kolrox	k	l	k	l			
F1	1	o		FALSE	ko+r	ko+r	koroːs	k	+r	k	+r			
F1	1	o		FALSE	kor	kor	kortǝx	k	r	k	r			
F1	1	u		FALSE	kuŋ	kuŋ	kuŋkǝnǝx	k	ŋ	k	ŋ			
F1	1	u		FALSE	kun	kun	kuntʃkeː	k	n	k	n			
F1	1	u		FALSE	ku+w	ku+w	kuwuːr	k	+w	k	+w			
F1	1	u		FALSE	kuw	kuw	kuwkǝr	k	w	k	w			
F1	1	u		FALSE	kul	kul	kultkǝr	k	l	k	l			
F1	1	u		FALSE	kut	kut	kutkǝr	k	t	k	t			
F1	1	u		FALSE	ku+t	ku+t	kutiːx	k	+t	k	+t			
F1	1	u		FALSE	ku+tʃ	ku+tʃ	kutʃǝː	k	+tʃ	k	+tʃ			
F1	1	u		FALSE	kuj	kuj	kujtǝl	k	j	k	j			
F1	1	u		FALSE	ku+j	ku+j	kujǝx	k	+j	k	+j			
F1	1	u		FALSE	kur	kur	kurmǝl	k	r	k	r			
F1	1	u		FALSE	ku+r	ku+r	kurǝː	k	+r	k	+r			
F1	1	a		FALSE	mɐ+n	mɐ+n	mɐnɐː	m	+n	m	+n			
F1	1	a		FALSE	mɐn	mɐn	mɐntɐx	m	n	m	n			
F1	1	a		FALSE	mɐŋ	mɐŋ	mɐŋxɐix	m	ŋ	m	ŋ			
F1	1	a		FALSE	mɐx	mɐx	mɐxwɔt	m	x	m	x			
F1	1	a		FALSE	mɐ+x	mɐ+x	mɐxɐːn	m	+x	m	+x			
F1	1	a		FALSE	mɐk	mɐk	mɐktʰɐx	m	k	m	k			
F1	1	a		FALSE	mɐ+k	mɐ+k	mɐkɐt	m	+k	m	+k			
F1	1	a		FALSE	mɐl	mɐl	mɐltʰʊːr	m	l	m	l			
F1	1	a		FALSE	mɐ+l	mɐ+l	mɐlɐːn	m	+l	m	+l			
F1	1	a		FALSE	mɐ+ʃ	mɐ+ʃ	mɐʃɪntɐx	m	+ʃ	m	+ʃ			
F1	1	a		FALSE	mɐʃ	mɐʃ	mɐʃnɐːr	m	ʃ	m	ʃ			
F1	1	a		FALSE	mɐt	mɐtʰ	mɐtʰrɐx	m	tʰ	m	t			
F1	1	a		FALSE	mɐ+t	mɐ+t	mɐtɐk	m	+t	m	+t			
F1	1	a		FALSE	mɐ+tʃʰ	mɐ+tʃʰ	mɐtʃʰɐx	m	+tʃʰ	m	+tʃʰ			
F1	1	a		FALSE	NA	mɐ+tʃ	mɐtʃʊːlɐx	m	+tʃ	NA	NA			
F1	1	a		FALSE	mɐ+j	mɐ+j	mɐjɐktæː	m	+j	m	+j			
F1	1	a		FALSE	mɐr	mɐr	mɐrkɐːn	m	r	m	r			
F1	1	a		FALSE	mɐ+r	mɐ+r	mɐrɐː	m	+r	m	+r			
F1	1	ǝ		FALSE	mǝn	mǝŋ	mǝŋtǝx	m	ŋ	m	n			
F1	1	ǝ		FALSE	mǝn	mǝn	mǝntlǝx	m	n	m	n			
F1	1	ǝ		FALSE	mǝ+n	mǝ+n	mǝnǝk	m	+n	m	+n			
F1	1	ǝ		FALSE	mǝx	mǝx	mǝxlǝx	m	x	m	x			
F1	1	ǝ		FALSE	mǝ+x	mǝ+x	mǝxiː	m	+x	m	+x			
F1	1	ǝ		FALSE	mǝk	mǝk	mǝkʃix	m	k	m	k			
F1	1	ǝ		FALSE	mǝl	mǝl	mǝlrǝx	m	l	m	l			
F1	1	ǝ		FALSE	mǝtʰ	mǝtʰ	mǝtʰtʃʰilǝn	m	tʰ	m	tʰ			
F1	1	ǝ		FALSE	mǝt	mǝt	mǝtrǝl	m	t	m	t			
F1	1	ǝ		FALSE	mǝ+t	mǝ+t	mǝtǝː	m	+t	m	+t			
F1	1	ǝ		FALSE	mǝ+tʃʰ	mǝ+tʃʰ	mǝtʃʰit	m	+tʃʰ	m	+tʃʰ			
F1	1	ǝ		FALSE	mǝr	mǝr	mǝrkǝn	m	r	m	r			
F1	1	ǝ		FALSE	mǝ+r	mǝ+r	mǝriːx	m	+r	m	+r			
F1	1	ɪ		FALSE	mɪŋ	mɪŋ	mɪŋkɐːt	m	ŋ	m	ŋ			
F1	1	i		FALSE	min	min	mintʃʰuːrǝx	m	n	m	n			
F1	1	ɪ		FALSE	mɪ+l	mɪ+l	mɪlɐːx	m	+l	m	+l			
F1	1	i		FALSE	mil	mil	miltʃǝŋ	m	l	m	l			
F1	1	i		FALSE	mi+ʃ	mi+ʃ	miʃiltʃǝx	m	+ʃ	m	+ʃ			
F1	1	ɪ		FALSE	mit	mɪtʰ	mɪtʰrɐx	m	tʰ	m	t			
F1	1	ɪ		FALSE	mɪ+tʰ	mɪ+t	mɪtɪːx	m	+t	m	+tʰ			
F1	1	i		FALSE	mit	mit	mɪtkɐr	m	t	m	t			
F1	1	ɪ		FALSE	mɪr	mɪr	mɪrtʰɐx	m	r	m	r			
F1	1	ɪ		FALSE	mɪ＋r	mɪ＋r	mɪrɐltʃɐx	m	＋r	m	＋r			
F1	1	ɔ		FALSE	mɔŋ	mɔŋ	mɔŋkɔltʃin	m	ŋ	m	ŋ			
F1	1	ɔ		FALSE	mɔn	mɔn	mɔntʃʰɔk	m	n	m	n			
F1	1	ɔ		FALSE	mɔ+n	mɔ+n	mɔnɔk	m	+n	m	+n			
F1	1	ɔ		FALSE	mɔx	mɔx	mɔxtʰɔl	m	x	m	x			
F1	1	ɔ		FALSE	mɔ＋x	mɔ＋x	moxɔː	m	＋x	m	＋x			
F1	1	ɔ		FALSE	mɔ＋k	mɔ＋k	mɔkɔi	m	＋k	m	＋k			
F1	1	ɔ		FALSE	mɔl	mɔl	mɔltʃʰɔk	m	l	m	l			
F1	1	ɔ		FALSE	mɔ+l	mɔ+l	mɔlɔr	m	+l	m	+l			
F1	1	ɔ		FALSE	mɔt	mɔt	mɔtlɔx	m	t	m	t			
F1	1	ɔ		FALSE	mɔ+t	mɔ+t	mɔtɔːr	m	+t	m	+t			
F1	1	ɔ		FALSE	mɔr	mɔr	mɔrtɔx	m	r	m	r			
F1	1	œ		FALSE	mœ+r	mœ+r	mœrɔːn	m	+r	m	+r			
F1	1	ʊ		FALSE	mʊŋ	mʊŋ	mʊŋkɐnɐx	m	ŋ	m	ŋ			
F1	1	ʊ		FALSE	mʊn	mʊn	mʊntɐk	m	n	m	n			
F1	1	ʊ		FALSE	mʊ＋x	mʊ＋x	mʊxɐr	m	＋x	m	＋x			
F1	1	ʊ		FALSE	mʊx	mʊx	mʊxlɐk	m	x	m	x			
F1	1	ʊ		FALSE	mʊk	mʊk	mʊktʃɪ:x	m	k	m	k			
F1	1	ʊ		FALSE	mʊl	mʊl	mʊlkɐrɐx	m	l	m	l			
F1	1	ʊ		FALSE	mʊ+l	mʊ+l	mʊlɐk	m	+l	m	+l			
F1	1	ʊ		FALSE	mʊ＋ʃ	mʊ＋ʃ	mʊʃɪːx	m	＋ʃ	m	＋ʃ			
F1	1	ʊ		FALSE	mʊʃ	mʊʃ	mʊʃkɐɪ	m	ʃ	m	ʃ			
F1	1	ʊ		FALSE	mʊʃ	mʊs	mʊskix	m	s	m	ʃ			
F1	1	ʊ		FALSE	mʊ+tʰ	mʊ+tʰ	mʊtʰɐrlɐx	m	+tʰ	m	+tʰ			
F1	1	ʊ		FALSE	mʊ+dʒ	mʊ+dʒ	mʊdʒʊ:t	m	+dʒ	m	+dʒ			
F1	1	ʊ		FALSE	mʊ+r	mʊ+r	mʊrii:x	m	+r	m	+r			
F1	1	o		FALSE	moŋ	moŋ	moŋxrox	m	ŋ	m	ŋ			
F1	1	o		FALSE	mon	mon	montor	m	n	m	n			
F1	1	o		FALSE	mo+n	mo+n	monoː	m	+n	m	+n			
F1	1	o		FALSE	mox	mox	moxlok	m	x	m	x			
F1	1	o		FALSE	mo＋x	mo＋x	moxox	m	＋x	m	＋x			
F1	1	o		FALSE	mo＋l	mo＋l	molox	m	＋l	m	＋l			
F1	1	o		FALSE	mol	mol	molxox	m	l	m	l			
F1	1	o		FALSE	mo＋s	mo＋s	moson	m	＋s	m	＋s			
F1	1	o		FALSE	mos	mos	mostox	m	s	m	s			
